Player,Team,Position,PTS_final,REB_final,AST_final,PTS_adj,REB_adj,AST_adj,PTS_bonus,REB_bonus,AST_bonus,TS%,eFG%,USG_proxy,MPG
Bol Bol,PHO,F-C,9.438278757763978,3.252857142857144,0.7920000000000001,9.5336149068323,3.285714285714286,0.8,0.0,0.0,0.0,0.696,0.6785714285714286,0.0594047619047619,14.257142857142856
T.J. McConnell,IND,G,7.2654111801242225,2.564571428571428,4.667142857142856,7.338799171842648,2.5904761904761897,4.7142857142857135,0.0,0.0,0.0,0.53,0.5137614678899083,0.071547619047619,17.17142857142857
Draymond Green,GSW,F,7.507438509316772,6.213428571428572,5.440285714285714,7.583271221532093,6.276190476190477,5.495238095238095,0.0,0.0,0.0,0.485,0.4568965517241379,0.1241666666666666,29.8
Kyle Anderson,MIA,F-G,7.22848397515528,3.846857142857143,2.6682857142857146,7.301498964803313,3.8857142857142857,2.6952380952380954,0.0,0.0,0.0,0.577,0.5463917525773195,0.0785714285714285,18.857142857142858
Ajay Mitchell,OKC,G,8.418156521739133,2.1025714285714288,1.8762857142857143,8.503188405797104,2.123809523809524,1.895238095238096,0.0,0.0,0.0,0.665,0.6280487804878049,0.0712698412698412,17.104761904761904
Trey Lyles,SAC,F,7.407479254658385,4.818,1.4614285714285715,7.482302277432712,4.866666666666666,1.4761904761904765,0.0,0.0,0.0,0.608,0.5795454545454546,0.0887301587301587,21.295238095238098
Josh Okogie,CHOPHO,G,6.520701614906834,2.5928571428571434,0.9522857142857144,6.58656728778468,2.6190476190476195,0.9619047619047618,0.0,0.0,0.0,0.544,0.4666666666666667,0.0673015873015873,16.152380952380955
Dalano Banton,POR,G-F,5.286231055900622,1.998857142857144,2.6117142857142865,5.339627329192547,2.0190476190476194,2.6380952380952385,0.0,0.0,0.0,0.405,0.3602941176470588,0.0771031746031746,18.504761904761907
Kenrich Williams,OKC,G-F,7.405200000000002,3.554571428571429,1.9894285714285715,7.480000000000001,3.590476190476191,2.009523809523809,0.0,0.0,0.0,0.595,0.5885416666666666,0.0809126984126984,19.41904761904762
Jabari Walker,POR,F,8.595266086956524,4.195714285714287,0.6128571428571429,8.682086956521742,4.238095238095238,0.6190476190476191,0.0,0.0,0.0,0.687,0.6710526315789473,0.061547619047619,14.77142857142857
Gabe Vincent,LAL,G,7.938988322981366,1.4425714285714288,1.272857142857143,8.019180124223602,1.4571428571428573,1.2857142857142856,0.0,0.0,0.0,0.589,0.5816326530612245,0.0918650793650793,22.047619047619047
Marcus Sasser,DET,G,8.50042285714286,1.2351428571428569,2.1497142857142864,8.586285714285717,1.2476190476190474,2.171428571428572,0.0,0.0,0.0,0.683,0.6578947368421053,0.0539682539682539,12.952380952380953
Andre Drummond,PHI,C,6.679905093167704,7.014857142857143,1.1125714285714283,6.747378881987579,7.085714285714285,1.1238095238095238,0.0,0.0,0.0,0.541,0.5,0.0713492063492063,17.123809523809523
Royce O'Neale,PHO,F,7.808693664596275,3.9882857142857135,2.262857142857143,7.887569358178055,4.0285714285714285,2.2857142857142856,0.0,0.0,0.0,0.548,0.5476190476190477,0.0939682539682539,22.55238095238096
Ron Holland,DET,F,7.361008695652173,2.932285714285714,1.4520000000000002,7.435362318840579,2.9619047619047616,1.4666666666666668,0.0,0.0,0.0,0.605,0.5802469135802469,0.0655555555555555,15.733333333333333
Vit Krejci,ATL,G,11.78987925465839,2.790857142857144,2.328857142857143,11.908968944099383,2.81904761904762,2.3523809523809525,0.0,0.0,0.0,0.838,0.8306451612903226,0.0866666666666666,20.800000000000004
Jaylen Wells,MEM,F,6.441567204968945,3.7337142857142864,1.6877142857142855,6.506633540372671,3.771428571428572,1.7047619047619045,0.0,0.0,0.0,0.466,0.412037037037037,0.1043650793650793,25.047619047619047
Aaron Holiday,HOU,G,7.952811428571431,1.508571428571429,1.5934285714285712,8.03314285714286,1.5238095238095235,1.6095238095238091,0.0,0.0,0.0,0.639,0.6280487804878049,0.0607539682539682,14.580952380952382
Colby Jones,SACWAS,G,5.361315279503106,3.0077142857142856,1.7254285714285715,5.415469979296067,3.038095238095238,1.7428571428571429,0.0,0.0,0.0,0.557,0.5232558139534884,0.0779761904761904,18.714285714285715
Luke Kennard,MEM,G,7.615006211180124,2.724857142857142,3.036,7.691925465838509,2.752380952380952,3.0666666666666664,0.0,0.0,0.0,0.6,0.5842696629213483,0.0978174603174603,23.476190476190474
Day'Ron Sharpe,BRK,C,7.706733913043478,6.901714285714288,2.140285714285715,7.784579710144927,6.971428571428573,2.1619047619047627,0.0,0.0,0.0,0.569,0.5444444444444444,0.0807142857142857,19.371428571428574
Clint Capela,ATL,C,6.948250434782611,7.590000000000002,0.8674285714285713,7.018434782608698,7.666666666666668,0.8761904761904761,0.0,0.0,0.0,0.531,0.5161290322580645,0.0799206349206349,19.18095238095238
Isaac Okoro,CLE,G-F,7.209512049689444,2.508000000000001,0.8580000000000002,7.2823354037267105,2.533333333333334,0.8666666666666668,0.0,0.0,0.0,0.629,0.60625,0.0771825396825396,18.52380952380953
Sam Merrill,CLE,G,7.294598757763973,2.6494285714285715,1.6782857142857146,7.368281573498963,2.6761904761904765,1.6952380952380954,0.0,0.0,0.0,0.58,0.5797872340425532,0.0889682539682539,21.352380952380955
Jaxson Hayes,LAL,F,9.135990559006212,5.402571428571428,1.0654285714285714,9.228273291925468,5.457142857142856,1.076190476190476,0.0,0.0,0.0,0.687,0.7272727272727273,0.0873412698412698,20.96190476190476
Duop Reath,POR,C,5.515074782608696,2.960571428571428,0.8674285714285713,5.5707826086956524,2.99047619047619,0.8761904761904761,0.0,0.0,0.0,0.539,0.5106382978723404,0.0622222222222222,14.933333333333334
Josh Green,CHO,G-F,6.93496844720497,2.064857142857143,1.8197142857142856,7.005018633540374,2.085714285714286,1.838095238095238,0.0,0.0,0.0,0.528,0.5108695652173914,0.1097619047619047,26.342857142857145
Jamal Cain,NOP,F,5.797899130434784,2.244,0.66,5.856463768115943,2.2666666666666666,0.6666666666666666,0.0,0.0,0.0,0.574,0.54375,0.0578571428571428,13.885714285714286
Svi Mykhailiuk,UTA,G-F,6.681266086956522,2.3100000000000005,2.149714285714285,6.7487536231884055,2.333333333333333,2.171428571428572,0.0,0.0,0.0,0.476,0.4519230769230769,0.0826587301587301,19.83809523809524
Jonas Valančiūnas,SAC,C,7.979031055900621,6.185142857142858,1.3765714285714288,8.059627329192546,6.247619047619048,1.3904761904761906,0.0,0.0,0.0,0.6,0.5454545454545454,0.0640873015873016,15.38095238095238
Caleb Houstan,ORL,G-F,8.057493167701864,1.772571428571429,0.8674285714285713,8.13888198757764,1.7904761904761906,0.8761904761904761,0.0,0.0,0.0,0.799,0.796875,0.0705952380952381,16.942857142857143
Cory Joseph,ORL,G,5.833744099378883,2.3477142857142863,2.2722857142857147,5.892670807453417,2.371428571428572,2.2952380952380955,0.0,0.0,0.0,0.59,0.5670731707317073,0.0784523809523809,18.82857142857143
Kris Dunn,LAC,G,6.835714285714286,3.328285714285714,2.347714285714286,6.904761904761905,3.361904761904761,2.3714285714285714,0.0,0.0,0.0,0.575,0.5574712643678161,0.1036111111111111,24.866666666666667
Isaiah Stewart,DET,F-C,7.88002285714286,4.987714285714286,1.7631428571428571,7.95961904761905,5.038095238095239,1.780952380952381,0.0,0.0,0.0,0.674,0.6544117647058824,0.0807936507936508,19.3904761904762
Jake LaRavia,SAC,F,5.75962732919255,3.2057142857142864,1.3011428571428574,5.817805383022777,3.2380952380952386,1.3142857142857145,0.0,0.0,0.0,0.562,0.5411764705882353,0.081547619047619,19.571428571428573
Amir Coffey,LAC,G,7.790131677018633,1.6688571428571428,0.942857142857143,7.8688198757763965,1.6857142857142855,0.9523809523809524,0.0,0.0,0.0,0.555,0.5238095238095238,0.0894444444444444,21.466666666666665
A.J. Green,MIL,G,7.495533913043479,2.5268571428571427,1.668857142857143,7.571246376811595,2.552380952380952,1.685714285714286,0.0,0.0,0.0,0.634,0.6363636363636364,0.0976587301587301,23.43809523809524
Reed Sheppard,HOU,G,5.753888198757764,1.7442857142857142,1.499142857142857,5.812008281573498,1.7619047619047616,1.5142857142857142,0.0,0.0,0.0,0.58,0.5714285714285714,0.0559523809523809,13.428571428571429
Jalen Smith,CHI,F,6.684283229813666,5.374285714285714,1.2445714285714289,6.751801242236026,5.428571428571428,1.2571428571428571,0.0,0.0,0.0,0.516,0.4831460674157303,0.0596428571428571,14.314285714285717
Moussa Diabaté,CHO,F,7.737987577639751,4.789714285714286,0.7354285714285714,7.816149068322981,4.838095238095238,0.7428571428571429,0.0,0.0,0.0,0.66,0.639344262295082,0.0619444444444444,14.866666666666664
Mason Plumlee,PHO,C-F,7.171043478260871,5.855142857142858,1.6028571428571432,7.2434782608695665,5.914285714285715,1.6190476190476193,0.0,0.0,0.0,0.735,0.7021276595744681,0.0719444444444444,17.26666666666667
Oso Ighodaro,PHO,F,5.530685217391307,4.224,1.4991428571428576,5.586550724637683,4.266666666666667,1.5142857142857145,0.0,0.0,0.0,0.634,0.6176470588235294,0.0873412698412698,20.96190476190477
Baylor Scheierman,BOS,G,5.103234782608697,2.1685714285714286,1.2634285714285711,5.154782608695653,2.1904761904761902,1.276190476190476,0.0,0.0,0.0,0.63,0.6180555555555556,0.0584126984126984,14.019047619047615
Pelle Larsson,MIA,G,5.027920993788822,1.895142857142858,1.4802857142857144,5.078708074534164,1.9142857142857148,1.4952380952380953,0.0,0.0,0.0,0.537,0.5066666666666667,0.0686111111111111,16.46666666666667
Terry Rozier,MIA,G,5.997063354037269,2.904,2.2062857142857144,6.057639751552796,2.933333333333333,2.2285714285714286,0.0,0.0,0.0,0.438,0.3958333333333333,0.0844047619047619,20.257142857142856
Vasilije Micić,CHOPHO,G,5.5177639751552805,1.9328571428571428,2.8474285714285714,5.5734989648033135,1.9523809523809523,2.876190476190476,0.0,0.0,0.0,0.5,0.4583333333333333,0.0765079365079365,18.361904761904764
Jock Landale,HOU,C,5.661078260869564,3.281142857142857,0.8674285714285712,5.718260869565216,3.314285714285714,0.876190476190476,0.0,0.0,0.0,0.63,0.6194029850746269,0.0551587301587301,13.238095238095235
Dalen Terry,CHI,G,5.495955279503107,2.187428571428572,1.7348571428571429,5.551469979296067,2.2095238095238097,1.7523809523809522,0.0,0.0,0.0,0.554,0.5266666666666666,0.0637301587301587,15.295238095238098
Cameron Payne,NYK,G,4.567527950310559,1.4614285714285715,3.083142857142857,4.613664596273292,1.476190476190476,3.1142857142857143,0.0,0.0,0.0,0.45,0.4438775510204081,0.0670238095238095,16.085714285714285
Haywood Highsmith,MIA,F,5.3291269565217405,3.950571428571429,1.923428571428572,5.382956521739131,3.990476190476191,1.9428571428571424,0.0,0.0,0.0,0.511,0.5060240963855421,0.1063095238095238,25.514285714285712
Malaki Branham,SAS,G,4.465535403726709,0.7825714285714287,0.6788571428571427,4.51064182194617,0.7904761904761906,0.6857142857142856,0.0,0.0,0.0,0.565,0.547945205479452,0.0301984126984126,7.247619047619047
Blake Wesley,SAS,G,4.00143652173913,1.5462857142857145,2.130857142857143,4.041855072463767,1.5619047619047617,2.1523809523809523,0.0,0.0,0.0,0.491,0.4743589743589743,0.0671825396825396,16.123809523809523
Keaton Wallace,ATL,G,4.9276173913043495,1.2445714285714289,2.319428571428572,4.977391304347828,1.2571428571428571,2.342857142857143,0.0,0.0,0.0,0.53,0.5063291139240507,0.0645238095238095,15.485714285714286
Thomas Bryant,IND,C,6.184093416149069,3.4131428571428577,0.4431428571428571,6.24655900621118,3.447619047619048,0.4476190476190476,0.0,0.0,0.0,0.582,0.5227272727272727,0.0592063492063492,14.209523809523809
Jeff Green,HOU,F,6.678642484472051,1.857428571428572,0.7825714285714288,6.746103519668738,1.876190476190476,0.7904761904761907,0.0,0.0,0.0,0.688,0.6779661016949152,0.0540079365079365,12.961904761904762
Jaime Jaquez Jr.,MIA,G-F,5.619740124223605,3.658285714285715,2.093142857142858,5.676505175983439,3.695238095238096,2.1142857142857148,0.0,0.0,0.0,0.533,0.5202702702702703,0.0673412698412698,16.16190476190476
Dalton Knecht,LAL,G,6.944642981366461,1.8762857142857143,0.7825714285714287,7.014790890269152,1.895238095238096,0.7904761904761906,0.0,0.0,0.0,0.577,0.5588235294117647,0.0591666666666666,14.200000000000005
Zach Collins,CHI,C-F,6.692154037267082,5.7702857142857145,1.848,6.7597515527950325,5.828571428571428,1.8666666666666667,0.0,0.0,0.0,0.57,0.5563380281690141,0.0725,17.4
Jalen Pickett,DEN,G,5.13288149068323,1.9422857142857144,2.828571428571429,5.1847287784679095,1.961904761904762,2.857142857142857,0.0,0.0,0.0,0.563,0.5555555555555556,0.0725396825396825,17.40952380952381
Mouhamed Gueye,ATL,F,5.339555776397517,4.714285714285714,0.9051428571428572,5.393490683229815,4.761904761904762,0.9142857142857144,0.0,0.0,0.0,0.512,0.4647887323943662,0.0701984126984127,16.847619047619048
KJ Martin,UTA,F,5.956627080745342,2.875714285714286,1.338857142857143,6.016795031055901,2.904761904761905,1.3523809523809522,0.0,0.0,0.0,0.528,0.5,0.0946031746031745,22.704761904761902
Terrence Shannon Jr.,MIN,G,5.032987826086956,1.7065714285714289,1.0277142857142858,5.083826086956521,1.723809523809524,1.0380952380952382,0.0,0.0,0.0,0.588,0.5546875,0.0490079365079365,11.761904761904765
Caleb Martin,DALPHI,F,4.926600745341616,3.149142857142857,2.017714285714286,4.976364389233955,3.1809523809523808,2.038095238095238,0.0,0.0,0.0,0.458,0.4240506329113924,0.0963888888888888,23.133333333333333
Cody Williams,UTA,G-F,3.808388571428572,2.234571428571429,1.0371428571428574,3.846857142857144,2.2571428571428576,1.0476190476190477,0.0,0.0,0.0,0.414,0.3924731182795699,0.0936904761904761,22.485714285714284
Julian Phillips,CHI,F,5.33247204968944,2.1780000000000004,0.66,5.386335403726707,2.2,0.6666666666666666,0.0,0.0,0.0,0.6,0.5491803278688525,0.0656349206349206,15.75238095238095
Precious Achiuwa,NYK,F,5.052008944099381,4.921714285714286,0.7637142857142858,5.103039337474122,4.971428571428572,0.7714285714285715,0.0,0.0,0.0,0.464,0.45625,0.0796031746031746,19.104761904761908
Neemias Queta,BOS,C,6.033810186335406,3.743142857142858,0.7825714285714287,6.0947577639751565,3.7809523809523817,0.7904761904761906,0.0,0.0,0.0,0.709,0.68,0.0508730158730158,12.209523809523809
Wendell Moore Jr.,CHO,G-F,4.197600000000001,2.8851428571428577,1.1785714285714288,4.240000000000001,2.9142857142857146,1.190476190476191,0.0,0.0,0.0,0.53,0.5211267605633803,0.0654761904761904,15.714285714285714
Jevon Carter,CHI,G,3.892507826086957,1.1031428571428572,1.3200000000000005,3.9318260869565225,1.1142857142857143,1.3333333333333337,0.0,0.0,0.0,0.471,0.4634146341463415,0.0413095238095238,9.914285714285716
Nicolas Batum,LAC,F-G,6.887268074534163,2.772,0.726,6.956836438923396,2.8,0.7333333333333333,0.0,0.0,0.0,0.797,0.7978723404255319,0.0705555555555555,16.933333333333334
Simone Fontecchio,DET,F,5.017902111801243,2.4797142857142864,0.678857142857143,5.068587991718427,2.5047619047619056,0.6857142857142858,0.0,0.0,0.0,0.584,0.5564516129032258,0.0595238095238095,14.285714285714286
Jay Huff,MEM,F-C,4.405290931677019,1.4425714285714288,0.3771428571428571,4.449788819875777,1.4571428571428573,0.3809523809523809,0.0,0.0,0.0,0.579,0.5634920634920635,0.0341269841269841,8.19047619047619
Steven Adams,HOU,C,5.201291925465839,6.92057142857143,1.235142857142857,5.253830227743272,6.990476190476191,1.2476190476190476,0.0,0.0,0.0,0.61,0.62,0.0705952380952381,16.942857142857143
Dean Wade,CLE,F,4.9299294409937895,3.0548571428571427,0.9617142857142856,4.979726708074534,3.0857142857142854,0.9714285714285712,0.0,0.0,0.0,0.593,0.5901639344262295,0.0837301587301587,20.09523809523809
Olivier-Maxence Prosper,DAL,F,3.8717649689441,2.875714285714286,1.1031428571428572,3.910873706004141,2.904761904761905,1.1142857142857143,0.0,0.0,0.0,0.443,0.3851351351351351,0.0632142857142857,15.171428571428573
Mo Bamba,LACNOP,C,4.958903850931678,4.865142857142858,0.5185714285714287,5.008993788819876,4.914285714285715,0.5238095238095238,0.0,0.0,0.0,0.634,0.6132075471698113,0.0549206349206349,13.180952380952382
Dominick Barlow,ATL,F,4.659518012422359,2.904,0.7354285714285714,4.706583850931676,2.933333333333333,0.7428571428571429,0.0,0.0,0.0,0.592,0.5636363636363636,0.0483333333333333,11.6
Reggie Jackson,PHI,G,3.839576645962734,1.386,1.3011428571428574,3.878360248447206,1.4,1.3142857142857145,0.0,0.0,0.0,0.474,0.4533333333333333,0.0532539682539682,12.78095238095238
Micah Potter,UTA,C,4.429887204968944,4.384285714285714,0.6882857142857144,4.474633540372671,4.428571428571429,0.6952380952380952,0.0,0.0,0.0,0.564,0.5254237288135594,0.0790873015873015,18.98095238095238
Ousmane Dieng,OKC,F,4.826985838509318,1.9894285714285715,0.8862857142857146,4.875743271221533,2.009523809523809,0.8952380952380954,0.0,0.0,0.0,0.683,0.6792452830188679,0.047063492063492,11.295238095238094
Daniel Theis,NOP,C,4.478571428571429,4.686000000000001,1.5934285714285714,4.523809523809524,4.733333333333334,1.6095238095238096,0.0,0.0,0.0,0.575,0.5357142857142857,0.073015873015873,17.523809523809526
Tristan Da Silva,ORL,F,3.832542111801244,2.055428571428572,1.046571428571429,3.8712546583850944,2.0761904761904764,1.0571428571428574,0.0,0.0,0.0,0.461,0.4246575342465753,0.0642857142857143,15.428571428571429
David Roddy,ATLHOUPHI,F,3.5301719254658392,2.4891428571428573,1.0182857142857142,3.565830227743272,2.5142857142857142,1.0285714285714285,0.0,0.0,0.0,0.461,0.4285714285714285,0.0508333333333333,12.2
Pat Connaughton,MIL,G,4.745031055900622,2.1780000000000004,1.480285714285714,4.79296066252588,2.2,1.495238095238095,0.0,0.0,0.0,0.625,0.5980392156862745,0.0537301587301587,12.895238095238096
Garrison Mathews,ATL,G,4.879802236024846,2.0460000000000003,0.9617142857142856,4.929093167701864,2.066666666666667,0.9714285714285714,0.0,0.0,0.0,0.501,0.4482758620689655,0.0625,15.0
Anthony Gill,WAS,F,3.3803806211180127,1.7820000000000005,0.4431428571428571,3.4145258799171843,1.8000000000000005,0.4476190476190476,0.0,0.0,0.0,0.584,0.532608695652174,0.0427380952380952,10.257142857142858
DeAndre Jordan,DEN,C,4.294902857142858,5.892857142857143,1.0937142857142856,4.338285714285714,5.9523809523809526,1.1047619047619046,0.0,0.0,0.0,0.598,0.6410256410256411,0.0557936507936507,13.390476190476187
Trevelin Queen,ORL,G,3.5246131677018635,1.7537142857142858,1.0559999999999998,3.560215320910973,1.7714285714285716,1.0666666666666664,0.0,0.0,0.0,0.436,0.3955223880597014,0.052579365079365,12.61904761904762
Goga Bitadze,ORL,C,4.427329192546583,4.412571428571428,1.3765714285714288,4.472049689440993,4.457142857142856,1.3904761904761904,0.0,0.0,0.0,0.6,0.5595238095238095,0.0603968253968254,14.495238095238095
Kris Murray,POR,F,2.682764720496895,2.998285714285715,1.0842857142857143,2.709863354037268,3.028571428571429,1.0952380952380951,0.0,0.0,0.0,0.408,0.3840579710144927,0.0706746031746031,16.961904761904762
Hunter Tyson,DEN,F,2.595234782608696,1.4142857142857146,0.3205714285714286,2.621449275362319,1.4285714285714286,0.3238095238095238,0.0,0.0,0.0,0.49,0.4741379310344827,0.0317063492063492,7.60952380952381
Monte Morris,PHO,G,4.067928447204969,1.4614285714285713,1.5462857142857145,4.109018633540373,1.4761904761904758,1.5619047619047617,0.0,0.0,0.0,0.519,0.509090909090909,0.0481746031746031,11.561904761904762
Jaden Springer,UTA,G,2.7981704347826084,1.6688571428571426,1.140857142857143,2.8264347826086955,1.6857142857142853,1.1523809523809525,0.0,0.0,0.0,0.478,0.4433962264150943,0.0492460317460317,11.819047619047618
Jaylen Clark,MIN,G,4.57608745341615,1.395428571428572,0.7542857142857143,4.622310559006212,1.4095238095238098,0.761904761904762,0.0,0.0,0.0,0.646,0.5857142857142857,0.0528174603174603,12.67619047619048
Jonathan Isaac,ORL,F,3.6707478260869575,3.196285714285715,0.6222857142857142,3.7078260869565214,3.228571428571429,0.6285714285714284,0.0,0.0,0.0,0.533,0.4761904761904761,0.0528968253968254,12.695238095238096
Luka Garza,MIN,F-C,4.151818136645964,1.150285714285714,0.3582857142857142,4.193755693581782,1.1619047619047616,0.3619047619047619,0.0,0.0,0.0,0.677,0.6515151515151515,0.0234523809523809,5.628571428571429
Jett Howard,ORL,G,2.981265093167703,1.1125714285714283,1.0465714285714287,3.011378881987578,1.1238095238095238,1.0571428571428572,0.0,0.0,0.0,0.417,0.4230769230769231,0.0515873015873015,12.38095238095238
Delon Wright,MILNYK,G,3.213519503105591,1.5934285714285714,1.9705714285714289,3.245979296066253,1.6095238095238096,1.9904761904761905,0.0,0.0,0.0,0.524,0.5102040816326531,0.0657936507936507,15.790476190476191
Rayan Rupert,POR,G,2.3600124223602488,0.9711428571428572,0.4714285714285715,2.383850931677019,0.980952380952381,0.4761904761904762,0.0,0.0,0.0,0.475,0.4339622641509434,0.0337698412698412,8.104761904761904
Cody Martin,CHOPHO,G-F,3.269631801242236,3.705428571428572,1.4614285714285715,3.302658385093168,3.742857142857143,1.4761904761904765,0.0,0.0,0.0,0.398,0.3467741935483871,0.0740079365079365,17.761904761904763
Maxi Kleber,DAL,F,2.728120248447205,2.724857142857142,1.6311428571428568,2.7556770186335404,2.752380952380952,1.647619047619047,0.0,0.0,0.0,0.474,0.4444444444444444,0.0819841269841269,19.67619047619048
Shake Milton,LAL,G,3.695475279503106,1.7537142857142858,1.2257142857142855,3.7328033126294,1.7714285714285714,1.238095238095238,0.0,0.0,0.0,0.572,0.5555555555555556,0.0428968253968253,10.295238095238094
Charles Bassey,SAS,C,4.570971428571428,4.488,0.528,4.6171428571428565,4.533333333333333,0.5333333333333333,0.0,0.0,0.0,0.606,0.5853658536585366,0.0467460317460317,11.21904761904762
Jarred Vanderbilt,LAL,F,3.3225137888198764,4.525714285714287,0.9145714285714288,3.356074534161491,4.571428571428572,0.923809523809524,0.0,0.0,0.0,0.493,0.4583333333333333,0.0646031746031746,15.504761904761908
Zeke Nnaji,DEN,F,3.993418136645963,2.2157142857142857,0.6977142857142857,4.033755693581781,2.238095238095238,0.7047619047619048,0.0,0.0,0.0,0.526,0.4761904761904761,0.0637698412698412,15.304761904761904
Marvin Bagley III,MEMWAS,F-C,3.317397763975155,2.3477142857142854,0.264,3.350906832298136,2.371428571428571,0.2666666666666666,0.0,0.0,0.0,0.531,0.4880952380952381,0.0336904761904761,8.085714285714285
Craig Porter Jr.,CLE,G,3.5095930434782616,1.4425714285714282,1.3577142857142854,3.54504347826087,1.4571428571428569,1.3714285714285712,0.0,0.0,0.0,0.546,0.5,0.0409920634920634,9.83809523809524
Paul Reed,DET,F,2.8652198757763974,2.809714285714286,0.8485714285714285,2.8941614906832296,2.8380952380952382,0.8571428571428571,0.0,0.0,0.0,0.495,0.4545454545454545,0.0363492063492063,8.723809523809523
